,gid,geometry,value_소방서,value_경찰서,value_병원,value_보건기관,value_응급의료시설,value_의원
3723,라사40a89a,"POLYGON ((1040000 1989000, 1040000 1989500, 1040500 1989500, 1040500 1989000, 1040000 1989000))",41.267,17.587,26.346,6.237,41.7,40.257
3724,라사40a89b,"POLYGON ((1040000 1989500, 1040000 1990000, 1040500 1990000, 1040500 1989500, 1040000 1989500))",56.721,10.564,19.323,2.933,34.677,60.42
3725,라사40a90a,"POLYGON ((1040000 1990000, 1040000 1990500, 1040500 1990500, 1040500 1990000, 1040000 1990000))",56.414,10.257,19.016,2.605,34.37,60.114
3726,라사40a90b,"POLYGON ((1040000 1990500, 1040000 1991000, 1040500 1991000, 1040500 1990500, 1040000 1990500))",46.646,10.581,19.34,1.399,34.694,60.438
3727,라사40a91a,"POLYGON ((1040000 1991000, 1040000 1991500, 1040500 1991500, 1040500 1991000, 1040000 1991000))",46.78,10.715,19.474,1.007,34.828,60.572
3728,라사40a91b,"POLYGON ((1040000 1991500, 1040000 1992000, 1040500 1992000, 1040500 1991500, 1040000 1991500))",47.333,11.268,20.027,1.204,35.381,61.125
3729,라사40a92a,"POLYGON ((1040000 1992000, 1040000 1992500, 1040500 1992500, 1040500 1992000, 1040000 1992000))",48.664,15.523,24.282,4.173,39.635,47.375
3730,라사40a92b,"POLYGON ((1040000 1992500, 1040000 1993000, 1040500 1993000, 1040500 1992500, 1040000 1992500))",48.004,14.863,23.622,3.513,38.976,51.64
3731,라사40a93a,"POLYGON ((1040000 1993000, 1040000 1993500, 1040500 1993500, 1040500 1993000, 1040000 1993000))",48.05,14.91,23.669,3.559,39.022,51.686
3732,라사40a93b,"POLYGON ((1040000 1993500, 1040000 1994000, 1040500 1994000, 1040500 1993500, 1040000 1993500))",44.901,14.978,23.737,3.628,39.09,49.971
3733,라사40a94a,"POLYGON ((1040000 1994000, 1040000 1994500, 1040500 1994500, 1040500 1994000, 1040000 1994000))",44.66,14.736,23.496,3.386,38.848,51.513
3734,라사40a94b,"POLYGON ((1040000 1994500, 1040000 1995000, 1040500 1995000, 1040500 1994500, 1040000 1994500))",45.023,15.099,23.858,3.749,39.211,51.875
3735,라사40a95a,"POLYGON ((1040000 1995000, 1040000 1995500, 1040500 1995500, 1040500 1995000, 1040000 1995000))",45.449,15.525,24.284,4.175,39.637,52.301
3736,라사40a95b,"POLYGON ((1040000 1995500, 1040000 1996000, 1040500 1996000, 1040500 1995500, 1040000 1995500))",40.946,17.912,41.591,18.514,41.591,41.657
3737,라사40a96a,"POLYGON ((1040000 1996000, 1040000 1996500, 1040500 1996500, 1040500 1996000, 1040000 1996000))",40.454,17.421,41.099,18.023,41.099,41.166
3738,라사40a96b,"POLYGON ((1040000 1996500, 1040000 1997000, 1040500 1997000, 1040500 1996500, 1040000 1996500))",39.971,16.938,40.616,17.54,40.616,40.683
3739,라사40a97a,"POLYGON ((1040000 1997000, 1040000 1997500, 1040500 1997500, 1040500 1997000, 1040000 1997000))",30.538,16.487,40.165,17.088,40.165,40.232
3740,라사40a97b,"POLYGON ((1040000 1997500, 1040000 1998000, 1040500 1998000, 1040500 1997500, 1040000 1997500))",30.248,16.196,39.875,16.798,39.875,39.941
3741,라사40a98a,"POLYGON ((1040000 1998000, 1040000 1998500, 1040500 1998500, 1040500 1998000, 1040000 1998000))",30.469,16.417,40.096,17.019,40.096,40.162
3742,라사40a98b,"POLYGON ((1040000 1998500, 1040000 1999000, 1040500 1999000, 1040500 1998500, 1040000 1998500))",30.919,16.867,40.546,17.469,40.546,40.612
3743,라사40a99a,"POLYGON ((1040000 1999000, 1040000 1999500, 1040500 1999500, 1040500 1999000, 1040000 1999000))",31.402,17.35,32.323,17.952,41.029,41.095
3744,라사40a99b,"POLYGON ((1040000 1999500, 1040000 2000000, 1040500 2000000, 1040500 1999500, 1040000 1999500))",31.76,17.708,32.681,18.31,41.387,41.453
3745,라사40b86b,"POLYGON ((1040500 1986500, 1040500 1987000, 1041000 1987000, 1041000 1986500, 1040500 1986500))",49.358,11.013,11.96,9.285,27.31,50.368
3746,라사40b87a,"POLYGON ((1040500 1987000, 1040500 1987500, 1041000 1987500, 1041000 1987000, 1040500 1987000))",42.616,18.937,27.696,7.587,43.049,41.606
3747,라사40b87b,"POLYGON ((1040500 1987500, 1040500 1988000, 1041000 1988000, 1041000 1987500, 1040500 1987500))",42.256,18.577,27.336,7.227,42.689,41.246
3748,라사40b88a,"POLYGON ((1040500 1988000, 1040500 1988500, 1041000 1988500, 1041000 1988000, 1040500 1988000))",41.976,18.297,27.056,6.946,42.409,40.966
3749,라사40b88b,"POLYGON ((1040500 1988500, 1040500 1989000, 1041000 1989000, 1041000 1988500, 1040500 1988500))",41.824,18.144,26.903,6.794,42.257,40.814
3750,라사40b89a,"POLYGON ((1040500 1989000, 1040500 1989500, 1041000 1989500, 1041000 1989000, 1040500 1989000))",56.713,10.556,19.316,3.328,34.669,57.726
3751,라사40b89b,"POLYGON ((1040500 1989500, 1040500 1990000, 1041000 1990000, 1041000 1989500, 1040500 1989500))",56.268,10.111,18.87,2.823,34.224,57.28
3752,라사40b90a,"POLYGON ((1040500 1990000, 1040500 1990500, 1041000 1990500, 1041000 1990000, 1040500 1990000))",45.8,9.735,18.494,2.358,33.848,59.591
3753,라사40b90b,"POLYGON ((1040500 1990500, 1040500 1991000, 1041000 1991000, 1041000 1990500, 1040500 1990500))",45.88,9.815,18.575,1.765,33.928,59.672
3754,라사40b91a,"POLYGON ((1040500 1991000, 1040500 1991500, 1041000 1991500, 1041000 1991000, 1040500 1991000))",46.388,10.323,19.083,1.751,34.436,60.18
3755,라사40b91b,"POLYGON ((1040500 1991500, 1040500 1992000, 1041000 1992000, 1041000 1991500, 1040500 1991500))",49.15,16.009,24.768,4.659,40.122,47.861
3756,라사40b92a,"POLYGON ((1040500 1992000, 1040500 1992500, 1041000 1992500, 1041000 1992000, 1040500 1992000))",48.695,15.554,24.313,4.204,39.667,52.331
3757,라사40b92b,"POLYGON ((1040500 1992500, 1040500 1993000, 1041000 1993000, 1041000 1992500, 1040500 1992500))",48.919,15.778,24.538,4.428,39.891,52.555
3758,라사40b93a,"POLYGON ((1040500 1993000, 1040500 1993500, 1041000 1993500, 1041000 1993000, 1040500 1993000))",48.801,15.659,24.419,4.309,39.772,52.436
3759,라사40b93b,"POLYGON ((1040500 1993500, 1040500 1994000, 1041000 1994000, 1041000 1993500, 1040500 1993500))",48.758,15.617,24.377,4.267,39.73,52.394
3760,라사40b94a,"POLYGON ((1040500 1994000, 1040500 1994500, 1041000 1994500, 1041000 1994000, 1040500 1994000))",45.094,15.171,23.93,3.821,39.283,51.947
3761,라사40b94b,"POLYGON ((1040500 1994500, 1040500 1995000, 1041000 1995000, 1041000 1994500, 1040500 1994500))",45.367,15.444,24.203,4.093,39.556,52.22
3762,라사40b95a,"POLYGON ((1040500 1995000, 1040500 1995500, 1041000 1995500, 1041000 1995000, 1040500 1995000))",45.727,15.804,24.563,4.454,39.916,52.58
3763,라사40b95b,"POLYGON ((1040500 1995500, 1040500 1996000, 1041000 1996000, 1041000 1995500, 1040500 1995500))",40.919,17.885,41.564,18.487,41.564,41.63
3764,라사40b96a,"POLYGON ((1040500 1996000, 1040500 1996500, 1041000 1996500, 1041000 1996000, 1040500 1996000))",31.439,17.387,41.065,17.989,41.065,41.132
3765,라사40b96b,"POLYGON ((1040500 1996500, 1040500 1997000, 1041000 1997000, 1041000 1996500, 1040500 1996500))",30.942,16.89,40.569,17.492,40.569,40.635
3766,라사40b97a,"POLYGON ((1040500 1997000, 1040500 1997500, 1041000 1997500, 1041000 1997000, 1040500 1997000))",30.447,16.395,40.073,16.997,40.073,40.14
3767,라사40b97b,"POLYGON ((1040500 1997500, 1040500 1998000, 1041000 1998000, 1041000 1997500, 1040500 1997500))",29.76,15.708,39.387,16.31,39.387,39.453
3768,라사40b98a,"POLYGON ((1040500 1998000, 1040500 1998500, 1041000 1998500, 1041000 1998000, 1040500 1998000))",30.146,16.094,31.067,16.696,39.773,39.839
3769,라사40b98b,"POLYGON ((1040500 1998500, 1040500 1999000, 1041000 1999000, 1041000 1998500, 1040500 1998500))",30.646,16.594,31.568,17.196,40.273,40.339
3770,라사40b99a,"POLYGON ((1040500 1999000, 1040500 1999500, 1041000 1999500, 1041000 1999000, 1040500 1999000))",31.146,17.095,32.068,17.696,40.773,40.839
3771,라사40b99b,"POLYGON ((1040500 1999500, 1040500 2000000, 1041000 2000000, 1041000 1999500, 1040500 1999500))",31.647,17.595,32.568,18.197,41.273,41.34
3772,라사41a87a,"POLYGON ((1041000 1987000, 1041000 1987500, 1041500 1987500, 1041500 1987000, 1041000 1987000))",49.486,11.141,12.088,9.414,27.438,50.497
3773,라사41a87b,"POLYGON ((1041000 1987500, 1041000 1988000, 1041500 1988000, 1041500 1987500, 1041000 1987500))",42.659,18.979,27.738,7.629,43.092,41.649
3774,라사41a88a,"POLYGON ((1041000 1988000, 1041000 1988500, 1041500 1988500, 1041500 1988000, 1041000 1988000))",42.435,18.756,27.515,7.405,42.868,41.425
3775,라사41a88b,"POLYGON ((1041000 1988500, 1041000 1989000, 1041500 1989000, 1041500 1988500, 1041000 1988500))",56.421,10.264,19.023,4.454,34.377,57.433
3776,라사41a89a,"POLYGON ((1041000 1989000, 1041000 1989500, 1041500 1989500, 1041500 1989000, 1041000 1989000))",56.298,10.141,18.9,3.606,34.254,57.31
3777,라사41a89b,"POLYGON ((1041000 1989500, 1041000 1990000, 1041500 1990000, 1041500 1989500, 1041000 1989500))",45.713,9.648,18.407,3.114,33.761,56.817
3778,라사41a90a,"POLYGON ((1041000 1990000, 1041000 1990500, 1041500 1990500, 1041500 1990000, 1041000 1990000))",45.377,9.312,18.072,2.466,33.425,59.169
3779,라사41a90b,"POLYGON ((1041000 1990500, 1041000 1991000, 1041500 1991000, 1041500 1990500, 1041000 1990500))",45.504,9.438,18.198,2.644,33.551,59.296
3780,라사41a91a,"POLYGON ((1041000 1991000, 1041000 1991500, 1041500 1991500, 1041500 1991000, 1041000 1991000))",48.983,12.918,21.678,2.204,37.031,62.775
3781,라사41a91b,"POLYGON ((1041000 1991500, 1041000 1992000, 1041500 1992000, 1041500 1991500, 1041000 1991500))",49.786,16.645,25.405,5.295,40.758,48.497
3782,라사41a92a,"POLYGON ((1041000 1992000, 1041000 1992500, 1041500 1992500, 1041500 1992000, 1041000 1992000))",49.382,16.241,25.0,4.89,40.353,53.018
3783,라사41a92b,"POLYGON ((1041000 1992500, 1041000 1993000, 1041500 1993000, 1041500 1992500, 1041000 1992500))",49.406,16.265,25.024,4.914,40.377,53.042
3784,라사41a93a,"POLYGON ((1041000 1993000, 1041000 1993500, 1041500 1993500, 1041500 1993000, 1041000 1993000))",49.904,16.763,25.523,5.413,40.876,53.54
3785,라사41a93b,"POLYGON ((1041000 1993500, 1041000 1994000, 1041500 1994000, 1041500 1993500, 1041000 1993500))",50.4,17.259,26.018,5.909,41.372,54.036
3786,라사41a94a,"POLYGON ((1041000 1994000, 1041000 1994500, 1041500 1994500, 1041500 1994000, 1041000 1994000))",51.118,17.977,26.737,6.627,42.091,54.755
3787,라사41a94b,"POLYGON ((1041000 1994500, 1041000 1995000, 1041500 1995000, 1041500 1994500, 1041000 1994500))",51.612,18.471,27.231,7.121,42.585,55.249
3788,라사41a95a,"POLYGON ((1041000 1995000, 1041000 1995500, 1041500 1995500, 1041500 1995000, 1041000 1995000))",30.974,16.922,40.601,17.524,40.601,40.667
3789,라사41a95b,"POLYGON ((1041000 1995500, 1041000 1996000, 1041500 1996000, 1041500 1995500, 1041000 1995500))",30.491,16.439,40.118,17.041,40.118,40.184
3790,라사41a96a,"POLYGON ((1041000 1996000, 1041000 1996500, 1041500 1996500, 1041500 1996000, 1041000 1996000))",30.024,15.973,39.651,16.575,39.651,39.718
3791,라사41a96b,"POLYGON ((1041000 1996500, 1041000 1997000, 1041500 1997000, 1041500 1996500, 1041000 1996500))",29.577,15.525,30.498,16.127,39.204,39.27
3792,라사41a97a,"POLYGON ((1041000 1997000, 1041000 1997500, 1041500 1997500, 1041500 1997000, 1041000 1997000))",29.849,15.798,30.771,16.399,39.476,39.543
3793,라사41a97b,"POLYGON ((1041000 1997500, 1041000 1998000, 1041500 1998000, 1041500 1997500, 1041000 1997500))",29.387,15.335,30.309,15.937,39.014,39.08
3794,라사41a98a,"POLYGON ((1041000 1998000, 1041000 1998500, 1041500 1998500, 1041500 1998000, 1041000 1998000))",29.457,15.406,30.379,16.008,39.084,39.15
3795,라사41a98b,"POLYGON ((1041000 1998500, 1041000 1999000, 1041500 1999000, 1041500 1998500, 1041000 1998500))",29.934,15.883,30.856,16.485,39.561,39.628
3796,라사41a99a,"POLYGON ((1041000 1999000, 1041000 1999500, 1041500 1999500, 1041500 1999000, 1041000 1999000))",30.428,16.377,31.35,16.979,40.055,40.121
3797,라사41a99b,"POLYGON ((1041000 1999500, 1041000 2000000, 1041500 2000000, 1041500 1999500, 1041000 1999500))",30.925,16.874,31.847,17.476,40.552,40.618
3798,라사41b89b,"POLYGON ((1041500 1989500, 1041500 1990000, 1042000 1990000, 1042000 1989500, 1041500 1989500))",45.223,9.157,17.917,3.397,33.27,56.327
3799,라사41b90a,"POLYGON ((1041500 1990000, 1041500 1990500, 1042000 1990500, 1042000 1990000, 1041500 1990000))",44.804,8.738,17.498,2.868,32.851,58.595
3800,라사41b90b,"POLYGON ((1041500 1990500, 1041500 1991000, 1042000 1991000, 1042000 1990500, 1041500 1990500))",45.226,9.16,17.92,3.056,33.273,59.017
3801,라사41b91a,"POLYGON ((1041500 1991000, 1041500 1991500, 1042000 1991500, 1042000 1991000, 1041500 1991000))",45.769,9.703,18.463,3.477,33.816,59.561
3802,라사41b91b,"POLYGON ((1041500 1991500, 1041500 1992000, 1042000 1992000, 1042000 1991500, 1041500 1991500))",50.293,17.152,25.911,5.802,41.265,53.929
3803,라사41b92a,"POLYGON ((1041500 1992000, 1041500 1992500, 1042000 1992500, 1042000 1992000, 1041500 1992000))",49.851,16.71,25.469,5.36,40.823,53.487
3804,라사41b92b,"POLYGON ((1041500 1992500, 1041500 1993000, 1042000 1993000, 1042000 1992500, 1041500 1992500))",49.635,16.494,25.254,5.144,40.607,53.272
3805,라사41b93a,"POLYGON ((1041500 1993000, 1041500 1993500, 1042000 1993500, 1042000 1993000, 1041500 1993000))",50.105,16.964,25.723,5.614,41.077,53.741
3806,라사41b93b,"POLYGON ((1041500 1993500, 1041500 1994000, 1042000 1994000, 1042000 1993500, 1041500 1993500))",50.602,17.461,26.221,6.111,41.574,54.239
3807,라사41b94a,"POLYGON ((1041500 1994000, 1041500 1994500, 1042000 1994500, 1042000 1994000, 1041500 1994000))",41.406,17.961,26.72,6.61,42.074,54.738
3808,라사41b94b,"POLYGON ((1041500 1994500, 1041500 1995000, 1042000 1995000, 1042000 1994500, 1041500 1994500))",41.906,18.46,27.219,7.11,42.573,55.238
3809,라사41b95a,"POLYGON ((1041500 1995000, 1041500 1995500, 1042000 1995500, 1042000 1995000, 1041500 1995000))",30.786,16.734,31.707,17.336,40.412,40.479
3810,라사41b95b,"POLYGON ((1041500 1995500, 1041500 1996000, 1042000 1996000, 1042000 1995500, 1041500 1995500))",30.397,16.345,31.318,16.947,40.024,40.09
3811,라사41b96a,"POLYGON ((1041500 1996000, 1041500 1996500, 1042000 1996500, 1042000 1996000, 1041500 1996000))",29.897,15.846,30.819,16.448,39.524,39.59
3812,라사41b96b,"POLYGON ((1041500 1996500, 1041500 1997000, 1042000 1997000, 1042000 1996500, 1041500 1996500))",29.409,15.358,30.331,15.96,39.036,39.102
3813,라사41b97a,"POLYGON ((1041500 1997000, 1041500 1997500, 1042000 1997500, 1042000 1997000, 1041500 1997000))",28.913,14.861,29.834,15.463,38.539,38.606
3814,라사41b97b,"POLYGON ((1041500 1997500, 1041500 1998000, 1042000 1998000, 1042000 1997500, 1041500 1997500))",28.671,14.619,29.593,15.221,38.298,38.364
3815,라사41b98a,"POLYGON ((1041500 1998000, 1041500 1998500, 1042000 1998500, 1042000 1998000, 1041500 1998000))",29.28,15.228,30.201,15.83,38.906,38.973
3816,라사41b98b,"POLYGON ((1041500 1998500, 1041500 1999000, 1042000 1999000, 1042000 1998500, 1041500 1998500))",28.4,14.349,29.322,14.95,38.027,38.093
3817,라사41b99a,"POLYGON ((1041500 1999000, 1041500 1999500, 1042000 1999500, 1042000 1999000, 1041500 1999000))",28.83,14.778,29.751,15.38,38.457,38.523
3818,라사41b99b,"POLYGON ((1041500 1999500, 1041500 2000000, 1042000 2000000, 1042000 1999500, 1041500 1999500))",29.297,15.245,30.218,15.847,38.924,38.99
3819,라사42a90a,"POLYGON ((1042000 1990000, 1042000 1990500, 1042500 1990500, 1042500 1990000, 1042000 1990000))",44.159,8.094,16.853,3.376,32.207,55.263
3820,라사42a90b,"POLYGON ((1042000 1990500, 1042000 1991000, 1042500 1991000, 1042500 1990500, 1042000 1990500))",44.41,8.345,17.104,3.894,32.457,58.201
3821,라사42a91a,"POLYGON ((1042000 1991000, 1042000 1991500, 1042500 1991500, 1042500 1991000, 1042000 1991000))",44.894,8.829,17.588,4.401,32.942,45.606
3822,라사42a91b,"POLYGON ((1042000 1991500, 1042000 1992000, 1042500 1992000, 1042500 1991500, 1042000 1991500))",50.633,17.492,26.251,6.142,41.605,54.27
3823,라사42a92a,"POLYGON ((1042000 1992000, 1042000 1992500, 1042500 1992500, 1042500 1992000, 1042000 1992000))",50.258,17.117,25.876,5.767,41.23,53.894
3824,라사42a92b,"POLYGON ((1042000 1992500, 1042000 1993000, 1042500 1993000, 1042500 1992500, 1042000 1992500))",50.117,16.976,25.735,5.626,41.089,53.753
3825,라사42a93a,"POLYGON ((1042000 1993000, 1042000 1993500, 1042500 1993500, 1042500 1993000, 1042000 1993000))",40.648,17.203,25.962,5.852,41.316,53.98
3826,라사42a93b,"POLYGON ((1042000 1993500, 1042000 1994000, 1042500 1994000, 1042500 1993500, 1042000 1993500))",41.052,17.606,26.365,6.256,41.719,54.383
3827,라사42a94a,"POLYGON ((1042000 1994000, 1042000 1994500, 1042500 1994500, 1042500 1994000, 1042000 1994000))",41.508,18.063,26.822,6.712,42.176,54.84
3828,라사42a94b,"POLYGON ((1042000 1994500, 1042000 1995000, 1042500 1995000, 1042500 1994500, 1042000 1994500))",41.984,18.539,27.298,7.188,42.652,55.316
3829,라사42a95b,"POLYGON ((1042000 1995500, 1042000 1996000, 1042500 1996000, 1042500 1995500, 1042000 1995500))",27.434,13.383,28.356,13.985,37.062,37.128
3830,라사42a96a,"POLYGON ((1042000 1996000, 1042000 1996500, 1042500 1996500, 1042500 1996000, 1042000 1996000))",29.802,15.75,30.723,16.352,39.428,39.495
3831,라사42a96b,"POLYGON ((1042000 1996500, 1042000 1997000, 1042500 1997000, 1042500 1996500, 1042000 1996500))",29.318,15.267,30.24,15.869,38.945,39.011
3832,라사42a97a,"POLYGON ((1042000 1997000, 1042000 1997500, 1042500 1997500, 1042500 1997000, 1042000 1997000))",28.679,14.627,29.6,15.229,38.306,38.372
3833,라사42a97b,"POLYGON ((1042000 1997500, 1042000 1998000, 1042500 1998000, 1042500 1997500, 1042000 1997500))",27.982,13.93,28.903,14.532,37.609,37.675
3834,라사42a98a,"POLYGON ((1042000 1998000, 1042000 1998500, 1042500 1998500, 1042500 1998000, 1042000 1998000))",27.716,13.664,28.637,14.266,37.342,37.409
3835,라사42a98b,"POLYGON ((1042000 1998500, 1042000 1999000, 1042500 1999000, 1042500 1998500, 1042000 1998500))",28.211,14.159,29.132,14.761,37.838,37.904
3836,라사42a99a,"POLYGON ((1042000 1999000, 1042000 1999500, 1042500 1999500, 1042500 1999000, 1042000 1999000))",28.71,14.658,29.632,15.26,38.337,38.403
3837,라사42a99b,"POLYGON ((1042000 1999500, 1042000 2000000, 1042500 2000000, 1042500 1999500, 1042000 1999500))",29.208,15.156,30.129,15.758,38.835,38.901
3838,라사42b91b,"POLYGON ((1042500 1991500, 1042500 1992000, 1043000 1992000, 1043000 1991500, 1042500 1991500))",50.962,17.821,26.58,6.471,41.934,54.598
3839,라사42b92a,"POLYGON ((1042500 1992000, 1042500 1992500, 1043000 1992500, 1043000 1992000, 1042500 1992000))",41.002,17.557,26.316,6.206,41.67,54.334
3840,라사42b92b,"POLYGON ((1042500 1992500, 1042500 1993000, 1043000 1993000, 1043000 1992500, 1042500 1992500))",40.92,17.475,26.234,6.124,41.588,54.252
3841,라사42b93a,"POLYGON ((1042500 1993000, 1042500 1993500, 1043000 1993500, 1043000 1993000, 1042500 1993000))",41.057,17.612,26.371,6.262,41.725,54.389
3842,라사42b93b,"POLYGON ((1042500 1993500, 1042500 1994000, 1043000 1994000, 1043000 1993500, 1042500 1993500))",41.356,17.91,26.669,6.56,42.023,54.687
3843,라사42b94a,"POLYGON ((1042500 1994000, 1042500 1994500, 1043000 1994500, 1043000 1994000, 1042500 1994000))",30.096,16.001,30.246,16.546,43.362,43.43
3844,라사42b94b,"POLYGON ((1042500 1994500, 1042500 1995000, 1043000 1995000, 1043000 1994500, 1042500 1994500))",31.699,17.605,31.851,18.151,44.966,45.033
3845,라사42b99a,"POLYGON ((1042500 1999000, 1042500 1999500, 1043000 1999500, 1043000 1999000, 1042500 1999000))",27.543,13.491,28.464,14.093,37.17,37.236
3846,라사42b99b,"POLYGON ((1042500 1999500, 1042500 2000000, 1043000 2000000, 1043000 1999500, 1042500 1999500))",28.039,13.987,28.96,14.588,37.666,37.732
3847,라사43a92b,"POLYGON ((1043000 1992500, 1043000 1993000, 1043500 1993000, 1043500 1992500, 1043000 1992500))",41.42,17.974,26.733,6.624,42.087,54.752
3848,라사43a93a,"POLYGON ((1043000 1993000, 1043000 1993500, 1043500 1993500, 1043500 1993000, 1043000 1993000))",29.785,15.69,29.936,16.235,43.051,43.119
3849,라사43a93b,"POLYGON ((1043000 1993500, 1043000 1994000, 1043500 1994000, 1043500 1993500, 1043000 1993500))",29.605,15.509,29.755,16.055,42.871,42.938
3850,라사43a99a,"POLYGON ((1043000 1999000, 1043000 1999500, 1043500 1999500, 1043500 1999000, 1043000 1999000))",27.458,13.405,28.378,14.007,37.084,37.151
