,gid,고령인구,geometry,20년 노후건물 비율,생산가능인구,유아비율,총인구,개별주택가격,주거용도면적,공시지가,지상층수,용적율,지하층수,대지면적,연면적,높이,건폐율,건축면적,전체건물수,20년 이상 노후건물 수,노후건물비율,value_소방서,value_경찰서,value_병원,value_보건기관,value_응급의료시설,value_의원,읍면동
1234,라아31b04a,0.0,"POLYGON ((1031500 2004000, 1031500 2004500, 1032000 2004500, 1032000 2004000, 1031500 2004000))",0.0,0.0,0.0,0.0,83000000.0,133.24,6806.38,1.0,9.67,0.0,931.0,90.01,4.8,9.67,90.01,2.0,0.0,inf,17.739,9.08,18.384,7.59,18.384,18.451,북산면
1235,라사11b79a,56.0,"POLYGON ((1011500 1979000, 1011500 1979500, 1012000 1979500, 1012000 1979000, 1011500 1979000))",56.0,49.0,0.0,107.0,153367619.05,161.83,260056.03,2.26,112.24,1.0,568.79,325.37,10.08,40.32,138.69,76.0,45.0,1.6888888888888889,4.092,3.331,15.032,3.173,15.743,3.485,남산면
1236,라사22a86b,1574.0,"POLYGON ((1022000 1986500, 1022000 1987000, 1022500 1987000, 1022500 1986500, 1022000 1986500))",1574.0,5512.0,479.0,8131.0,155371641.79,168.37,570147.83,5.38,153.64,1.05,549.86,2549.67,21.76,53.45,304.06,158.0,107.0,1.4766355140186915,1.821,0.754,3.131,3.71,1.422,0.404,후평동
1236,라사22a86b,1574.0,"POLYGON ((1022000 1986500, 1022000 1987000, 1022500 1987000, 1022500 1986500, 1022000 1986500))",1574.0,5512.0,479.0,8131.0,155371641.79,168.37,570147.83,5.38,153.64,1.05,549.86,2549.67,21.76,53.45,304.06,158.0,107.0,1.4766355140186915,1.821,0.754,3.131,3.71,1.422,0.404,동면
1237,라사18b87a,0.0,"POLYGON ((1018500 1987000, 1018500 1987500, 1019000 1987500, 1019000 1987000, 1018500 1987000))",0.0,6.0,0.0,10.0,228500000.0,185.42,395932.67,1.95,49.72,1.0,8481.16,431.77,8.84,21.27,233.83,21.0,4.0,5.25,2.528,2.025,3.18,2.548,4.262,2.537,근화동
1238,라사06b72a,0.0,"POLYGON ((1006500 1972000, 1006500 1972500, 1007000 1972500, 1007000 1972000, 1006500 1972000))",0.0,0.0,0.0,6.0,50872500.0,78.71,43838.98,1.0,25.19,0.0,823.5,112.4,4.61,25.19,112.4,7.0,2.0,3.5,13.543,14.119,29.239,1.703,32.058,14.272,남면
1239,라사14a79b,0.0,"POLYGON ((1014000 1979500, 1014000 1980000, 1014500 1980000, 1014500 1979500, 1014000 1979500))",0.0,0.0,0.0,0.0,0.0,0.0,8252.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.234,5.474,15.514,5.315,17.221,5.627,남산면
1240,라사24a93b,0.0,"POLYGON ((1024000 1993500, 1024000 1994000, 1024500 1994000, 1024500 1993500, 1024000 1993500))",0.0,10.0,0.0,15.0,74180000.0,121.5,42467.77,1.03,27.23,0.0,1359.0,193.22,5.49,26.81,193.18,29.0,6.0,4.833333333333333,3.683,4.255,5.216,3.28,10.065,3.592,신북읍
1241,라사18b92b,0.0,"POLYGON ((1018500 1992500, 1018500 1993000, 1019000 1993000, 1019000 1992500, 1018500 1992500))",0.0,0.0,0.0,0.0,95100000.0,124.98,6683.84,1.0,24.51,1.0,510.0,124.98,0.0,24.51,124.98,1.0,1.0,1.0,5.871,1.72,5.124,0.912,8.724,4.917,서면
1241,라사18b92b,0.0,"POLYGON ((1018500 1992500, 1018500 1993000, 1019000 1993000, 1019000 1992500, 1018500 1992500))",0.0,0.0,0.0,0.0,95100000.0,124.98,6683.84,1.0,24.51,1.0,510.0,124.98,0.0,24.51,124.98,1.0,1.0,1.0,5.871,1.72,5.124,0.912,8.724,4.917,신동
1242,라사25a84a,15.0,"POLYGON ((1025000 1984000, 1025000 1984500, 1025500 1984500, 1025500 1984000, 1025000 1984000))",15.0,38.0,0.0,58.0,209343478.26,152.08,92781.66,1.41,22.62,1.0,737.54,124.21,6.16,16.32,95.26,37.0,7.0,5.285714285714286,2.418,3.563,8.894,3.107,7.613,2.948,동내면
1243,라아11a03a,0.0,"POLYGON ((1011000 2003000, 1011000 2003500, 1011500 2003500, 1011500 2003000, 1011000 2003000))",0.0,0.0,0.0,0.0,0.0,0.0,1967.77,1.0,21.25,0.0,1053.0,223.76,3.5,21.25,223.76,1.0,1.0,1.0,20.514,8.259,17.302,10.441,23.366,28.534,사북면
1244,라아14a00b,7.0,"POLYGON ((1014000 2000500, 1014000 2001000, 1014500 2001000, 1014500 2000500, 1014000 2000500))",7.0,0.0,0.0,11.0,67490909.09,130.39,7277.76,1.08,23.09,0.0,530.91,125.83,4.4,21.13,116.19,12.0,8.0,1.5,20.136,6.48,16.925,6.581,21.621,20.053,사북면
1245,라아15a02b,0.0,"POLYGON ((1015000 2002500, 1015000 2003000, 1015500 2003000, 1015500 2002500, 1015000 2002500))",0.0,0.0,0.0,0.0,74850000.0,82.01,3581.94,1.5,23.38,0.0,402.5,82.01,7.18,18.41,71.21,2.0,0.0,inf,20.73,20.615,18.359,8.132,25.662,18.848,사북면
1246,라사11b68a,0.0,"POLYGON ((1011500 1968000, 1011500 1968500, 1012000 1968500, 1012000 1968000, 1011500 1968000))",0.0,0.0,0.0,0.0,50263333.33,80.74,19362.84,1.2,64.07,0.0,264.0,97.94,5.27,38.79,84.59,5.0,1.0,5.0,15.859,15.511,30.425,10.03,42.04,22.029,남면
1247,라사19a90b,6.0,"POLYGON ((1019000 1990500, 1019000 1991000, 1019500 1991000, 1019500 1990500, 1019000 1990500))",6.0,30.0,0.0,36.0,43800000.0,49.62,83079.04,1.6,31.82,1.0,16134.24,473.76,12.44,13.77,209.99,20.0,13.0,1.5384615384615383,4.61,2.547,3.878,4.005,6.418,2.611,사농동
1248,라사37b84b,0.0,"POLYGON ((1037500 1984500, 1037500 1985000, 1038000 1985000, 1038000 1984500, 1037500 1984500))",0.0,0.0,0.0,0.0,48400000.0,82.9,12097.09,1.2,21.86,0.0,433.75,71.28,4.48,21.56,69.27,5.0,1.0,5.0,37.509,16.749,20.668,21.281,36.351,39.437,동면
1249,라사11b68b,9.0,"POLYGON ((1011500 1968500, 1011500 1969000, 1012000 1969000, 1012000 1968500, 1011500 1968500))",9.0,0.0,0.0,12.0,12200000.0,54.0,12952.29,2.0,0.0,1.0,0.0,929.67,14.3,0.0,341.67,2.0,1.0,2.0,9.919,10.495,25.52,6.418,28.434,10.648,남면
1250,라사16b89a,32.0,"POLYGON ((1016500 1989000, 1016500 1989500, 1017000 1989500, 1017000 1989000, 1016500 1989000))",32.0,22.0,0.0,56.0,104155555.56,104.31,109927.84,1.19,26.32,1.0,476.39,103.94,5.68,24.18,92.88,42.0,27.0,1.5555555555555556,7.573,3.637,6.826,0.82,10.426,6.621,서면
1251,라사08a70a,0.0,"POLYGON ((1008000 1970000, 1008000 1970500, 1008500 1970500, 1008500 1970000, 1008000 1970000))",0.0,0.0,0.0,6.0,123980000.0,137.93,21169.59,1.11,18.45,1.0,866.75,126.14,5.78,17.47,115.42,9.0,1.0,9.0,9.671,10.246,25.365,0.905,28.185,10.4,남면
1252,라사07a83a,0.0,"POLYGON ((1007000 1983000, 1007000 1983500, 1007500 1983500, 1007500 1983000, 1007000 1983000))",0.0,0.0,0.0,7.0,112000000.0,110.6,7148.33,1.29,17.54,0.0,1591.75,82.92,5.71,13.78,70.78,7.0,0.0,inf,7.974,7.927,22.662,5.674,23.372,8.632,서면
1253,라사38b88a,0.0,"POLYGON ((1038500 1988000, 1038500 1988500, 1039000 1988500, 1039000 1988000, 1038500 1988000))",0.0,0.0,0.0,0.0,29666666.67,129.79,4277.17,1.0,23.23,0.0,587.0,111.92,0.0,23.23,111.92,3.0,2.0,1.5,40.848,17.169,25.928,5.819,41.281,39.838,북산면
1254,라사17b91b,0.0,"POLYGON ((1017500 1991500, 1017500 1992000, 1018000 1992000, 1018000 1991500, 1017500 1991500))",0.0,0.0,0.0,0.0,0.0,0.0,16333.9,1.0,11.35,0.0,88.0,9.99,3.6,11.35,9.99,1.0,0.0,inf,5.059,1.123,4.311,1.372,7.912,4.106,서면
1255,라사19b80a,0.0,"POLYGON ((1019500 1980000, 1019500 1980500, 1020000 1980500, 1020000 1980000, 1019500 1980000))",0.0,19.0,0.0,26.0,150311111.11,118.62,31592.58,1.55,26.05,1.0,629.57,135.11,7.21,19.11,106.25,11.0,3.0,3.6666666666666665,5.744,6.87,9.844,1.292,8.913,5.11,신동면
1256,라사37a85a,0.0,"POLYGON ((1037000 1985000, 1037000 1985500, 1037500 1985500, 1037500 1985000, 1037000 1985000))",0.0,0.0,0.0,0.0,0.0,0.0,10946.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.338,17.578,21.497,22.11,37.181,40.267,동면
1257,라사20a77b,15.0,"POLYGON ((1020000 1977500, 1020000 1978000, 1020500 1978000, 1020500 1977500, 1020000 1977500))",15.0,9.0,0.0,24.0,68633333.33,98.11,19325.73,1.14,30.53,0.0,625.82,95.55,5.23,25.52,91.36,22.0,13.0,1.6923076923076923,12.965,12.246,15.219,5.136,14.183,8.212,신동면
1258,라사11b74a,0.0,"POLYGON ((1011500 1974000, 1011500 1974500, 1012000 1974500, 1012000 1974000, 1011500 1974000))",0.0,11.0,0.0,14.0,71157142.86,119.88,57167.55,1.25,26.82,0.0,453.14,115.8,6.1,23.99,99.17,8.0,8.0,1.0,2.782,3.357,20.586,3.199,21.296,3.51,남산면
1259,라사37a92a,0.0,"POLYGON ((1037000 1992000, 1037000 1992500, 1037500 1992500, 1037500 1992000, 1037000 1992000))",0.0,0.0,0.0,8.0,2887777.78,62.84,1246.97,1.0,0.0,0.0,0.0,60.43,0.0,0.0,70.2,5.0,0.0,inf,42.77,20.246,29.006,8.896,43.47,41.761,북산면
1260,라사23b85a,0.0,"POLYGON ((1023500 1985000, 1023500 1985500, 1024000 1985500, 1024000 1985000, 1023500 1985000))",0.0,0.0,0.0,7.0,167000000.0,142.47,74672.29,1.25,35.81,0.0,665.67,202.74,7.89,30.36,160.68,4.0,3.0,1.3333333333333333,3.63,1.828,5.365,3.343,4.019,2.452,동내면
1260,라사23b85a,0.0,"POLYGON ((1023500 1985000, 1023500 1985500, 1024000 1985500, 1024000 1985000, 1023500 1985000))",0.0,0.0,0.0,7.0,167000000.0,142.47,74672.29,1.25,35.81,0.0,665.67,202.74,7.89,30.36,160.68,4.0,3.0,1.3333333333333333,3.63,1.828,5.365,3.343,4.019,2.452,석사동
1260,라사23b85a,0.0,"POLYGON ((1023500 1985000, 1023500 1985500, 1024000 1985500, 1024000 1985000, 1023500 1985000))",0.0,0.0,0.0,7.0,167000000.0,142.47,74672.29,1.25,35.81,0.0,665.67,202.74,7.89,30.36,160.68,4.0,3.0,1.3333333333333333,3.63,1.828,5.365,3.343,4.019,2.452,동면
1261,라사26b75b,0.0,"POLYGON ((1026500 1975500, 1026500 1976000, 1027000 1976000, 1027000 1975500, 1026500 1975500))",0.0,0.0,0.0,7.0,37666666.67,65.85,7811.54,1.0,13.17,0.0,1817.5,288.94,6.12,13.17,288.94,13.0,0.0,inf,18.478,17.103,16.4,3.8,17.979,18.544,동산면
1262,라사23b94a,0.0,"POLYGON ((1023500 1994000, 1023500 1994500, 1024000 1994500, 1024000 1994000, 1023500 1994000))",0.0,0.0,0.0,0.0,42900000.0,99.3,13363.75,1.33,27.4,0.0,705.5,150.03,7.34,19.71,139.27,3.0,1.0,3.0,3.569,4.448,4.2,2.18,9.577,2.382,신북읍
1263,라사20b92a,25.0,"POLYGON ((1020500 1992000, 1020500 1992500, 1021000 1992500, 1021000 1992000, 1020500 1992000))",25.0,27.0,0.0,52.0,112060000.0,88.47,75837.3,1.17,20.19,1.0,1846.25,194.15,6.6,18.41,178.2,42.0,14.0,3.0,2.585,2.103,1.681,1.981,7.407,2.927,신북읍
1263,라사20b92a,25.0,"POLYGON ((1020500 1992000, 1020500 1992500, 1021000 1992500, 1021000 1992000, 1020500 1992000))",25.0,27.0,0.0,52.0,112060000.0,88.47,75837.3,1.17,20.19,1.0,1846.25,194.15,6.6,18.41,178.2,42.0,14.0,3.0,2.585,2.103,1.681,1.981,7.407,2.927,신동
1264,라사25b72b,0.0,"POLYGON ((1025500 1972500, 1025500 1973000, 1026000 1973000, 1026000 1972500, 1025500 1972500))",0.0,0.0,0.0,9.0,29300000.0,72.37,19379.34,1.0,32.75,0.0,491.0,162.88,5.5,30.75,162.88,8.0,8.0,1.0,15.294,13.918,13.215,0.617,14.793,11.249,동산면
1265,라아09a05b,11.0,"POLYGON ((1009000 2005500, 1009000 2006000, 1009500 2006000, 1009500 2005500, 1009000 2005500))",11.0,16.0,0.0,27.0,35750000.0,98.82,9617.18,1.14,21.63,0.0,1337.82,227.35,4.91,19.31,214.67,14.0,11.0,1.2727272727272727,11.177,7.614,24.527,7.613,17.692,11.593,사북면
1266,라사25a86b,19.0,"POLYGON ((1025000 1986500, 1025000 1987000, 1025500 1987000, 1025500 1986500, 1025000 1986500))",19.0,62.0,7.0,92.0,268538461.54,174.68,46694.33,1.58,21.09,1.0,689.8,121.21,6.15,15.01,89.17,58.0,2.0,29.0,5.28,4.825,6.863,5.913,5.584,4.011,동면
1267,라사19a86a,260.0,"POLYGON ((1019000 1986000, 1019000 1986500, 1019500 1986500, 1019500 1986000, 1019000 1986000))",260.0,1589.0,186.0,2266.0,121186153.85,152.41,650072.3,2.4,135.38,1.13,1840.98,596.81,12.35,51.0,155.36,280.0,201.0,1.3930348258706469,0.561,0.677,1.228,0.309,2.388,0.195,중앙로3가
1267,라사19a86a,260.0,"POLYGON ((1019000 1986000, 1019000 1986500, 1019500 1986500, 1019500 1986000, 1019000 1986000))",260.0,1589.0,186.0,2266.0,121186153.85,152.41,650072.3,2.4,135.38,1.13,1840.98,596.81,12.35,51.0,155.36,280.0,201.0,1.3930348258706469,0.561,0.677,1.228,0.309,2.388,0.195,소양로4가
1267,라사19a86a,260.0,"POLYGON ((1019000 1986000, 1019000 1986500, 1019500 1986500, 1019500 1986000, 1019000 1986000))",260.0,1589.0,186.0,2266.0,121186153.85,152.41,650072.3,2.4,135.38,1.13,1840.98,596.81,12.35,51.0,155.36,280.0,201.0,1.3930348258706469,0.561,0.677,1.228,0.309,2.388,0.195,약사동
1267,라사19a86a,260.0,"POLYGON ((1019000 1986000, 1019000 1986500, 1019500 1986500, 1019500 1986000, 1019000 1986000))",260.0,1589.0,186.0,2266.0,121186153.85,152.41,650072.3,2.4,135.38,1.13,1840.98,596.81,12.35,51.0,155.36,280.0,201.0,1.3930348258706469,0.561,0.677,1.228,0.309,2.388,0.195,낙원동
1267,라사19a86a,260.0,"POLYGON ((1019000 1986000, 1019000 1986500, 1019500 1986500, 1019500 1986000, 1019000 1986000))",260.0,1589.0,186.0,2266.0,121186153.85,152.41,650072.3,2.4,135.38,1.13,1840.98,596.81,12.35,51.0,155.36,280.0,201.0,1.3930348258706469,0.561,0.677,1.228,0.309,2.388,0.195,근화동
1268,라사16a91b,13.0,"POLYGON ((1016000 1991500, 1016000 1992000, 1016500 1992000, 1016500 1991500, 1016000 1991500))",13.0,14.0,0.0,30.0,46920000.0,137.25,28816.99,1.04,17.88,1.0,601.38,95.61,4.57,18.43,93.1,24.0,6.0,4.0,7.608,3.673,6.86,3.016,10.609,6.656,서면
1269,라사30b94b,18.0,"POLYGON ((1030500 1994500, 1030500 1995000, 1031000 1995000, 1031000 1994500, 1030500 1994500))",18.0,0.0,0.0,23.0,38325000.0,75.68,7724.62,1.0,17.45,0.0,602.5,62.18,4.45,17.45,61.05,16.0,4.0,4.0,36.44,24.573,30.781,9.946,30.314,32.99,북산면
1270,라사11a70b,0.0,"POLYGON ((1011000 1970500, 1011000 1971000, 1011500 1971000, 1011500 1970500, 1011000 1970500))",0.0,0.0,0.0,6.0,66125000.0,76.0,30877.61,1.1,20.5,0.0,779.0,111.0,4.76,17.98,88.67,20.0,10.0,2.0,16.887,16.504,21.293,34.462,43.859,16.496,남면
1271,라사18a71b,17.0,"POLYGON ((1018000 1971500, 1018000 1972000, 1018500 1972000, 1018500 1971500, 1018000 1971500))",17.0,8.0,0.0,27.0,99711111.11,111.38,24038.95,1.2,27.18,0.0,698.0,144.46,5.86,22.3,127.24,10.0,4.0,2.5,9.646,9.299,19.046,1.748,18.011,12.039,남산면
1272,라사23b76b,0.0,"POLYGON ((1023500 1976500, 1023500 1977000, 1024000 1977000, 1024000 1976500, 1023500 1976500))",0.0,0.0,0.0,6.0,61633333.33,110.26,9103.32,1.0,28.2,0.0,1008.57,233.52,4.93,29.15,242.38,9.0,5.0,1.8,28.857,31.095,21.263,18.855,23.23,29.239,동산면
1273,라사14a84a,10.0,"POLYGON ((1014000 1984000, 1014000 1984500, 1014500 1984500, 1014500 1984000, 1014000 1984000))",10.0,10.0,0.0,20.0,70364864.86,80.2,29100.02,1.28,18.77,1.0,574.63,100.32,5.53,16.41,81.99,26.0,2.0,13.0,11.881,13.832,14.557,7.999,16.202,10.59,서면
1274,라사31a97b,0.0,"POLYGON ((1031000 1997500, 1031000 1998000, 1031500 1998000, 1031500 1997500, 1031000 1997500))",0.0,0.0,0.0,0.0,41150000.0,68.19,5013.31,1.0,17.26,0.0,421.0,57.44,5.4,17.26,57.44,2.0,0.0,inf,30.394,18.811,24.551,4.184,24.551,27.228,북산면
1275,라사13b99a,0.0,"POLYGON ((1013500 1999000, 1013500 1999500, 1014000 1999500, 1014000 1999000, 1013500 1999000))",0.0,0.0,0.0,6.0,35183333.33,87.35,3177.97,1.0,14.04,0.0,688.67,96.81,5.4,17.62,96.81,4.0,3.0,1.3333333333333333,17.762,17.646,15.391,5.162,22.692,15.879,사북면
1276,라사18b89a,12.0,"POLYGON ((1018500 1989000, 1018500 1989500, 1019000 1989500, 1019000 1989000, 1018500 1989000))",12.0,8.0,0.0,22.0,31966666.67,54.97,68260.52,1.0,10.67,0.0,305.0,32.54,0.0,10.67,32.54,1.0,1.0,1.0,4.814,4.873,4.552,5.267,6.058,7.277,중도동
1277,라사20a81a,18.0,"POLYGON ((1020000 1981000, 1020000 1981500, 1020500 1981500, 1020500 1981000, 1020000 1981000))",18.0,20.0,0.0,40.0,83693333.33,117.02,35157.27,1.27,24.18,1.0,555.74,202.57,6.23,22.94,167.0,26.0,8.0,3.25,4.787,4.298,7.271,2.699,6.235,2.538,신동면
1278,라사19b81a,6.0,"POLYGON ((1019500 1981000, 1019500 1981500, 1020000 1981500, 1020000 1981000, 1019500 1981000))",6.0,0.0,0.0,10.0,76400000.0,77.36,37353.07,1.07,18.08,0.0,965.67,149.4,5.59,16.49,137.18,15.0,2.0,7.5,5.554,4.579,7.551,2.979,6.516,2.818,신동면
1279,라사18b90b,17.0,"POLYGON ((1018500 1990500, 1018500 1991000, 1019000 1991000, 1019000 1990500, 1018500 1990500))",17.0,24.0,0.0,45.0,101204347.83,87.75,115875.58,1.16,19.24,0.0,653.85,116.28,5.8,17.13,104.64,25.0,15.0,1.6666666666666667,4.738,0.801,3.989,2.281,7.59,3.784,서면
1279,라사18b90b,17.0,"POLYGON ((1018500 1990500, 1018500 1991000, 1019000 1991000, 1019000 1990500, 1018500 1990500))",17.0,24.0,0.0,45.0,101204347.83,87.75,115875.58,1.16,19.24,0.0,653.85,116.28,5.8,17.13,104.64,25.0,15.0,1.6666666666666667,4.738,0.801,3.989,2.281,7.59,3.784,사농동
1280,라사24b74a,9.0,"POLYGON ((1024500 1974000, 1024500 1974500, 1025000 1974500, 1025000 1974000, 1024500 1974000))",9.0,0.0,0.0,10.0,40420000.0,112.35,90252.57,1.36,25.42,1.0,3041.21,1088.63,8.66,25.19,602.43,25.0,5.0,5.0,13.474,14.947,17.76,4.674,17.431,13.538,동산면
1281,라사24b73a,0.0,"POLYGON ((1024500 1973000, 1024500 1973500, 1025000 1973500, 1025000 1973000, 1024500 1973000))",0.0,0.0,0.0,8.0,81700000.0,83.47,18674.04,1.09,20.03,0.0,862.0,125.33,4.81,18.18,119.26,11.0,4.0,2.75,15.398,17.851,17.206,24.309,19.174,16.41,동산면
1282,라사23b95a,11.0,"POLYGON ((1023500 1995000, 1023500 1995500, 1024000 1995500, 1024000 1995000, 1023500 1995000))",11.0,18.0,0.0,29.0,98370000.0,126.63,32280.52,1.19,28.23,1.0,716.86,156.99,6.53,28.03,146.49,16.0,6.0,2.6666666666666665,3.868,4.747,4.499,2.479,9.876,2.606,신북읍
1283,라사10a85a,0.0,"POLYGON ((1010000 1985000, 1010000 1985500, 1010500 1985500, 1010500 1985000, 1010000 1985000))",0.0,0.0,0.0,0.0,0.0,0.0,9082.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.906,12.145,22.92,3.707,23.63,21.194,서면
1284,라사15a81a,8.0,"POLYGON ((1015000 1981000, 1015000 1981500, 1015500 1981500, 1015500 1981000, 1015000 1981000))",8.0,7.0,0.0,15.0,93242857.14,100.17,31165.89,1.13,15.4,1.0,1300.0,121.38,4.72,14.09,119.87,8.0,6.0,1.3333333333333333,8.075,7.314,11.686,6.309,12.396,6.785,신동면
1284,라사15a81a,8.0,"POLYGON ((1015000 1981000, 1015000 1981500, 1015500 1981500, 1015500 1981000, 1015000 1981000))",8.0,7.0,0.0,15.0,93242857.14,100.17,31165.89,1.13,15.4,1.0,1300.0,121.38,4.72,14.09,119.87,8.0,6.0,1.3333333333333333,8.075,7.314,11.686,6.309,12.396,6.785,서면
1285,라사13b83a,0.0,"POLYGON ((1013500 1983000, 1013500 1983500, 1014000 1983500, 1014000 1983000, 1013500 1983000))",0.0,0.0,0.0,0.0,0.0,0.0,10079.39,2.0,40.02,0.0,566.16,226.6,7.2,23.7,134.2,1.0,1.0,1.0,12.639,11.88,15.316,8.759,16.961,11.348,서면
1286,라아11b05a,10.0,"POLYGON ((1011500 2005000, 1011500 2005500, 1012000 2005500, 1012000 2005000, 1011500 2005000))",10.0,0.0,0.0,12.0,41675000.0,91.74,14306.77,1.0,25.32,1.0,511.8,131.34,5.17,25.32,104.48,7.0,3.0,2.333333333333333,12.982,3.638,20.55,3.636,12.416,11.762,사북면
1287,라사20a87a,450.0,"POLYGON ((1020000 1987000, 1020000 1987500, 1020500 1987500, 1020500 1987000, 1020000 1987000))",450.0,1420.0,83.0,2077.0,131503305.79,156.92,535938.51,2.35,131.88,1.04,436.99,516.96,11.86,51.48,147.14,322.0,219.0,1.4703196347031964,1.317,1.722,0.894,1.75,1.624,0.122,교동
1287,라사20a87a,450.0,"POLYGON ((1020000 1987000, 1020000 1987500, 1020500 1987500, 1020500 1987000, 1020000 1987000))",450.0,1420.0,83.0,2077.0,131503305.79,156.92,535938.51,2.35,131.88,1.04,436.99,516.96,11.86,51.48,147.14,322.0,219.0,1.4703196347031964,1.317,1.722,0.894,1.75,1.624,0.122,중앙로1가
1287,라사20a87a,450.0,"POLYGON ((1020000 1987000, 1020000 1987500, 1020500 1987500, 1020500 1987000, 1020000 1987000))",450.0,1420.0,83.0,2077.0,131503305.79,156.92,535938.51,2.35,131.88,1.04,436.99,516.96,11.86,51.48,147.14,322.0,219.0,1.4703196347031964,1.317,1.722,0.894,1.75,1.624,0.122,요선동
1287,라사20a87a,450.0,"POLYGON ((1020000 1987000, 1020000 1987500, 1020500 1987500, 1020500 1987000, 1020000 1987000))",450.0,1420.0,83.0,2077.0,131503305.79,156.92,535938.51,2.35,131.88,1.04,436.99,516.96,11.86,51.48,147.14,322.0,219.0,1.4703196347031964,1.317,1.722,0.894,1.75,1.624,0.122,옥천동
1287,라사20a87a,450.0,"POLYGON ((1020000 1987000, 1020000 1987500, 1020500 1987500, 1020500 1987000, 1020000 1987000))",450.0,1420.0,83.0,2077.0,131503305.79,156.92,535938.51,2.35,131.88,1.04,436.99,516.96,11.86,51.48,147.14,322.0,219.0,1.4703196347031964,1.317,1.722,0.894,1.75,1.624,0.122,봉의동
1287,라사20a87a,450.0,"POLYGON ((1020000 1987000, 1020000 1987500, 1020500 1987500, 1020500 1987000, 1020000 1987000))",450.0,1420.0,83.0,2077.0,131503305.79,156.92,535938.51,2.35,131.88,1.04,436.99,516.96,11.86,51.48,147.14,322.0,219.0,1.4703196347031964,1.317,1.722,0.894,1.75,1.624,0.122,소양로2가
1288,라사09b85a,7.0,"POLYGON ((1009500 1985000, 1009500 1985500, 1010000 1985500, 1010000 1985000, 1009500 1985000))",7.0,0.0,0.0,9.0,62775000.0,104.84,6043.62,1.13,20.99,0.0,586.6,85.47,3.87,19.2,77.72,8.0,2.0,4.0,13.249,12.488,23.264,4.049,23.974,12.642,서면
1289,라사14b68a,12.0,"POLYGON ((1014500 1968000, 1014500 1968500, 1015000 1968500, 1015000 1968000, 1014500 1968000))",12.0,0.0,0.0,14.0,54230000.0,108.97,26705.29,1.0,17.99,1.0,597.35,98.48,4.5,18.85,91.19,14.0,8.0,1.75,5.165,4.818,25.809,3.343,24.774,11.335,남산면
1290,라사30a88b,0.0,"POLYGON ((1030000 1988500, 1030000 1989000, 1030500 1989000, 1030500 1988500, 1030000 1988500))",0.0,0.0,0.0,9.0,15113333.33,66.85,1375.02,1.0,19.32,0.0,418.0,52.48,4.5,19.32,52.48,5.0,1.0,5.0,17.409,17.714,19.333,4.377,18.109,16.399,동면
1291,라사23a82b,13.0,"POLYGON ((1023000 1982500, 1023000 1983000, 1023500 1983000, 1023500 1982500, 1023000 1982500))",13.0,45.0,0.0,70.0,120963636.36,104.15,137421.22,1.56,25.38,1.0,824.26,265.78,7.39,17.44,171.81,33.0,11.0,3.0,1.243,2.723,7.204,0.748,5.206,0.641,동내면
1292,라사20b99b,19.0,"POLYGON ((1020500 1999500, 1020500 2000000, 1021000 2000000, 1021000 1999500, 1020500 1999500))",19.0,7.0,0.0,26.0,83123333.33,126.2,10248.85,1.36,19.24,1.0,839.5,118.64,5.77,14.95,97.42,14.0,4.0,3.5,10.236,10.242,7.865,3.215,15.166,8.354,사북면
1293,라사29a72a,16.0,"POLYGON ((1029000 1972000, 1029000 1972500, 1029500 1972500, 1029500 1972000, 1029000 1972000))",16.0,0.0,0.0,18.0,56900000.0,89.78,19833.4,1.0,18.57,0.0,642.64,70.17,4.81,18.76,70.94,19.0,4.0,4.75,13.522,10.43,9.727,5.034,11.305,7.761,동산면
1294,라사38b89a,0.0,"POLYGON ((1038500 1989000, 1038500 1989500, 1039000 1989500, 1039000 1989000, 1038500 1989000))",0.0,0.0,0.0,6.0,12645000.0,68.61,2574.57,1.0,16.42,0.0,1022.0,167.89,6.0,16.42,167.89,1.0,0.0,inf,39.908,16.229,24.988,4.878,40.341,38.898,북산면
1295,라사25a92a,55.0,"POLYGON ((1025000 1992000, 1025000 1992500, 1025500 1992500, 1025500 1992000, 1025000 1992000))",55.0,29.0,0.0,84.0,89068627.45,112.66,206963.4,1.28,33.02,1.0,591.76,138.96,6.08,28.35,110.29,67.0,36.0,1.8611111111111112,3.99,4.179,6.64,3.901,9.067,4.836,동면
1295,라사25a92a,55.0,"POLYGON ((1025000 1992000, 1025000 1992500, 1025500 1992500, 1025500 1992000, 1025000 1992000))",55.0,29.0,0.0,84.0,89068627.45,112.66,206963.4,1.28,33.02,1.0,591.76,138.96,6.08,28.35,110.29,67.0,36.0,1.8611111111111112,3.99,4.179,6.64,3.901,9.067,4.836,신북읍
1296,라사12a76b,13.0,"POLYGON ((1012000 1976500, 1012000 1977000, 1012500 1977000, 1012500 1976500, 1012000 1976500))",13.0,37.0,0.0,51.0,120611111.11,183.31,71768.5,1.59,30.83,0.0,813.88,176.37,6.77,21.27,125.15,27.0,15.0,1.8,1.352,0.862,17.621,0.704,18.331,1.016,남산면
