,gid,고령인구,geometry,20년 노후건물 비율,생산가능인구,유아비율,총인구,개별주택가격,주거용도면적,공시지가,지상층수,용적율,지하층수,대지면적,연면적,높이,건폐율,건축면적,전체건물수,20년 이상 노후건물 수,노후건물비율,value_소방서,value_경찰서,value_병원,value_보건기관,value_응급의료시설,value_의원,읍면동,배수_score,경사도_score,산사태_길이,산사태_값(합)
3019,라사23b96a,6.0,"POLYGON ((1023500 1996000, 1023500 1996500, 1024000 1996500, 1024000 1996000, 1023500 1996000))",6.0,0.0,0.0,9.0,68228571.43,104.92,19171.42,1.23,29.36,1.0,486.45,113.73,5.88,24.53,101.02,13.0,4.0,3.25,4.872,5.75,4.889,2.939,10.88,2.941,신북읍,1.93,5.73,1716.0,4835.0
3020,라사23b96b,0.0,"POLYGON ((1023500 1996500, 1023500 1997000, 1024000 1997000, 1024000 1996500, 1023500 1996500))",0.0,0.0,0.0,0.0,0.0,0.0,1130.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.428,6.306,5.445,3.495,11.436,3.496,신북읍,1.95,5.38,2247.0,5732.0
3021,라사23b97a,0.0,"POLYGON ((1023500 1997000, 1023500 1997500, 1024000 1997500, 1024000 1997000, 1023500 1997000))",0.0,0.0,0.0,0.0,0.0,0.0,2500.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.187,7.066,6.204,4.254,12.195,4.256,신북읍,1.43,4.93,2280.0,5717.0
3022,라사23b97b,0.0,"POLYGON ((1023500 1997500, 1023500 1998000, 1024000 1998000, 1024000 1997500, 1023500 1997500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,1.0,0.0,340.92,6.44,0.0,241.98,16.0,0.0,inf,6.683,7.562,6.701,4.75,12.691,4.752,신북읍,1.1,4.92,2178.0,5671.0
3023,라사23b98a,0.0,"POLYGON ((1023500 1998000, 1023500 1998500, 1024000 1998500, 1024000 1998000, 1023500 1998000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.047,7.925,7.064,5.113,13.055,5.116,신북읍,1.08,4.91,2172.0,6288.0
3024,라사23b98b,0.0,"POLYGON ((1023500 1998500, 1023500 1999000, 1024000 1999000, 1024000 1998500, 1023500 1998500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.531,8.409,7.548,5.598,13.539,5.6,신북읍,1.1,5.04,2401.0,7136.0
3025,라사23b99a,0.0,"POLYGON ((1023500 1999000, 1023500 1999500, 1024000 1999500, 1024000 1999000, 1023500 1999000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.029,8.907,8.046,6.096,14.037,6.098,신북읍,1.0,5.55,2483.0,6804.0
3026,라사23b99b,0.0,"POLYGON ((1023500 1999500, 1023500 2000000, 1024000 2000000, 1024000 1999500, 1023500 1999500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.528,9.407,8.546,6.595,14.536,6.597,신북읍,1.0,5.74,2505.0,7326.0
3027,라사24a70b,0.0,"POLYGON ((1024000 1970500, 1024000 1971000, 1024500 1971000, 1024500 1970500, 1024000 1970500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,동산면,1.51,5.07,0.0,0.0
3028,라사24a71a,0.0,"POLYGON ((1024000 1971000, 1024000 1971500, 1024500 1971500, 1024500 1971000, 1024000 1971000))",0.0,0.0,0.0,0.0,0.0,0.0,13955.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.669,15.836,15.133,2.468,16.71,13.167,동산면,1.16,5.03,1417.0,3441.0
3029,라사24a71b,0.0,"POLYGON ((1024000 1971500, 1024000 1972000, 1024500 1972000, 1024500 1971500, 1024000 1971500))",0.0,0.0,0.0,0.0,0.0,0.0,11134.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.414,16.067,21.257,3.191,20.458,19.292,동산면,1.15,5.73,2416.0,5272.0
3030,라사24a72a,0.0,"POLYGON ((1024000 1972000, 1024000 1972500, 1024500 1972500, 1024500 1972000, 1024000 1972000))",0.0,0.0,0.0,0.0,0.0,0.0,3358.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.659,16.312,21.502,3.671,20.703,16.81,동산면,1.27,4.81,2507.0,5324.0
3031,라사24a72b,0.0,"POLYGON ((1024000 1972500, 1024000 1973000, 1024500 1973000, 1024500 1972500, 1024000 1972500))",0.0,0.0,0.0,0.0,0.0,0.0,3024.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.992,15.812,15.109,2.51,16.687,13.143,동산면,1.1,3.6,2503.0,6989.0
3032,라사24a73a,0.0,"POLYGON ((1024000 1973000, 1024000 1973500, 1024500 1973500, 1024500 1973000, 1024000 1973000))",0.0,0.0,0.0,0.0,42304000.0,88.65,12376.19,1.2,21.81,0.0,790.0,94.02,4.96,20.17,80.36,5.0,2.0,2.5,13.151,14.624,14.995,2.395,16.572,13.029,동산면,1.88,4.95,1163.0,3313.0
3033,라사24a73b,0.0,"POLYGON ((1024000 1973500, 1024000 1974000, 1024500 1974000, 1024500 1973500, 1024000 1973500))",0.0,0.0,0.0,0.0,0.0,0.0,34509.49,1.56,39.56,0.0,4529.08,1002.92,9.16,35.32,924.74,9.0,0.0,inf,13.153,14.627,17.439,4.354,17.111,13.217,동산면,1.56,3.73,1454.0,3695.0
3034,라사24a74a,0.0,"POLYGON ((1024000 1974000, 1024000 1974500, 1024500 1974500, 1024500 1974000, 1024000 1974000))",0.0,0.0,0.0,0.0,0.0,0.0,84616.25,1.25,51.81,1.0,4234.9,800.7,12.37,48.55,644.1,36.0,0.0,inf,12.685,14.158,16.971,3.886,16.643,12.749,동산면,2.04,4.7,611.0,1574.0
3035,라사24a74b,0.0,"POLYGON ((1024000 1974500, 1024000 1975000, 1024500 1975000, 1024500 1974500, 1024000 1974500))",0.0,0.0,0.0,0.0,0.0,0.0,4239.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.811,27.386,19.217,14.516,21.184,27.193,동산면,1.15,5.49,2396.0,7473.0
3036,라사24a75a,0.0,"POLYGON ((1024000 1975000, 1024000 1975500, 1024500 1975500, 1024500 1975000, 1024000 1975000))",0.0,0.0,0.0,0.0,0.0,0.0,4063.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.964,12.417,16.522,15.912,14.899,10.976,동산면,1.09,5.35,2262.0,6964.0
3037,라사24a75b,0.0,"POLYGON ((1024000 1975500, 1024000 1976000, 1024500 1976000, 1024500 1975500, 1024000 1975500))",0.0,0.0,0.0,0.0,68700000.0,124.6,4415.81,1.0,51.59,0.0,165.0,73.91,0.0,51.59,85.13,2.0,2.0,1.0,11.244,12.716,16.823,2.445,15.201,11.307,동산면,1.18,4.95,2222.0,4901.0
3038,라사24a76a,0.0,"POLYGON ((1024000 1976000, 1024000 1976500, 1024500 1976500, 1024500 1976000, 1024000 1976000))",0.0,0.0,0.0,0.0,0.0,0.0,3698.11,1.0,10.67,0.0,600.0,64.0,2.2,10.67,64.0,1.0,1.0,1.0,11.74,13.212,17.319,2.94,15.697,11.803,동산면,1.13,4.6,2415.0,7094.0
3039,라사24a76b,0.0,"POLYGON ((1024000 1976500, 1024000 1977000, 1024500 1977000, 1024500 1976500, 1024000 1976500))",0.0,0.0,0.0,0.0,0.0,0.0,3357.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.733,9.206,13.312,2.853,11.69,7.797,동산면,1.38,4.99,2476.0,8385.0
3040,라사24a77a,12.0,"POLYGON ((1024000 1977000, 1024000 1977500, 1024500 1977500, 1024500 1977000, 1024000 1977000))",12.0,0.0,0.0,17.0,59750000.0,88.03,35711.48,1.38,38.64,1.0,2210.67,724.63,10.22,31.54,403.73,8.0,7.0,1.1428571428571428,7.243,8.715,12.822,3.428,11.2,7.307,동산면,1.55,2.6,1467.0,4560.0
3041,라사24a77b,32.0,"POLYGON ((1024000 1977500, 1024000 1978000, 1024500 1978000, 1024500 1977500, 1024000 1977500))",32.0,37.0,0.0,69.0,53133333.33,101.36,68381.72,1.33,26.31,1.0,694.02,531.63,7.66,24.94,264.74,61.0,27.0,2.259259259259259,6.627,8.099,12.205,3.227,10.584,6.691,동산면,2.15,3.28,5.0,18.0
3042,라사24a78a,14.0,"POLYGON ((1024000 1978000, 1024000 1978500, 1024500 1978500, 1024500 1978000, 1024000 1978000))",14.0,18.0,0.0,32.0,56428571.43,116.4,31571.2,1.05,44.95,0.0,324.18,107.79,4.92,40.75,103.92,22.0,13.0,1.6923076923076923,6.362,7.834,11.941,3.852,10.319,6.425,동산면,1.61,4.92,997.0,2904.0
3043,라사24a78b,0.0,"POLYGON ((1024000 1978500, 1024000 1979000, 1024500 1979000, 1024500 1978500, 1024000 1978500))",0.0,0.0,0.0,0.0,25900000.0,92.44,5151.1,1.0,51.07,0.0,181.0,92.44,0.0,51.07,92.44,1.0,1.0,1.0,5.933,7.406,11.512,4.468,9.89,5.997,동산면,1.23,4.46,2337.0,8488.0
3044,라사24a79a,6.0,"POLYGON ((1024000 1979000, 1024000 1979500, 1024500 1979500, 1024500 1979000, 1024000 1979000))",6.0,0.0,0.0,11.0,60775000.0,96.93,9010.23,1.0,34.44,0.0,335.62,86.33,5.0,34.64,95.4,5.0,4.0,1.25,6.015,7.488,11.594,5.052,9.972,6.079,동산면,1.74,4.78,3394.0,10370.0
3045,라사24a79a,6.0,"POLYGON ((1024000 1979000, 1024000 1979500, 1024500 1979500, 1024500 1979000, 1024000 1979000))",6.0,0.0,0.0,11.0,60775000.0,96.93,9010.23,1.0,34.44,0.0,335.62,86.33,5.0,34.64,95.4,5.0,4.0,1.25,6.015,7.488,11.594,5.052,9.972,6.079,동내면,1.74,4.78,3394.0,10370.0
3046,라사24a79b,0.0,"POLYGON ((1024000 1979500, 1024000 1980000, 1024500 1980000, 1024500 1979500, 1024000 1979500))",0.0,0.0,0.0,0.0,54700000.0,82.6,6321.85,1.0,17.02,0.0,542.0,93.53,5.47,17.02,93.53,3.0,0.0,inf,4.573,7.025,11.13,5.691,9.508,5.584,동산면,1.3,4.56,4232.0,11960.0
3047,라사24a79b,0.0,"POLYGON ((1024000 1979500, 1024000 1980000, 1024500 1980000, 1024500 1979500, 1024000 1979500))",0.0,0.0,0.0,0.0,54700000.0,82.6,6321.85,1.0,17.02,0.0,542.0,93.53,5.47,17.02,93.53,3.0,0.0,inf,4.573,7.025,11.13,5.691,9.508,5.584,동내면,1.3,4.56,4232.0,11960.0
3048,라사24a80a,9.0,"POLYGON ((1024000 1980000, 1024000 1980500, 1024500 1980500, 1024500 1980000, 1024000 1980000))",9.0,9.0,0.0,20.0,116687500.0,130.05,44365.14,1.44,20.18,1.0,1068.25,154.41,7.59,17.06,124.02,9.0,5.0,1.8,3.788,5.982,10.088,3.959,8.465,3.852,동내면,1.87,2.83,1033.0,4189.0
3049,라사24a80b,27.0,"POLYGON ((1024000 1980500, 1024000 1981000, 1024500 1981000, 1024500 1980500, 1024000 1980500))",27.0,60.0,0.0,93.0,147575609.76,118.22,66546.13,1.56,25.91,1.0,541.6,131.59,6.85,20.23,101.57,55.0,10.0,5.5,3.266,5.459,9.566,3.436,7.943,3.329,동내면,2.1,2.55,195.0,717.0
3050,라사24a81a,28.0,"POLYGON ((1024000 1981000, 1024000 1981500, 1024500 1981500, 1024500 1981000, 1024000 1981000))",28.0,60.0,0.0,96.0,120784375.0,128.92,79921.19,1.46,24.81,1.0,911.97,250.89,7.3,18.9,220.95,46.0,12.0,3.8333333333333335,3.146,5.34,9.446,3.317,7.824,3.21,동내면,2.11,2.24,481.0,1491.0
3051,라사24a81b,27.0,"POLYGON ((1024000 1981500, 1024000 1982000, 1024500 1982000, 1024500 1981500, 1024000 1981500))",27.0,77.0,0.0,118.0,103037777.78,110.11,103618.91,1.62,30.77,1.0,538.77,164.6,7.24,21.7,135.16,52.0,11.0,4.727272727272728,2.503,4.697,8.803,2.674,7.181,2.567,동내면,3.23,3.12,12.0,39.0
3052,라사24a82a,29.0,"POLYGON ((1024000 1982000, 1024000 1982500, 1024500 1982500, 1024500 1982000, 1024000 1982000))",29.0,12.0,0.0,41.0,86187500.0,129.3,62767.38,1.5,26.75,1.0,1232.06,217.28,6.31,18.58,144.22,28.0,4.0,7.0,1.361,3.812,7.918,2.479,6.296,2.371,동내면,2.35,2.41,436.0,1532.0
3053,라사24a82b,31.0,"POLYGON ((1024000 1982500, 1024000 1983000, 1024500 1983000, 1024500 1982500, 1024000 1982500))",31.0,87.0,11.0,144.0,130244186.05,109.42,110513.54,1.55,27.82,1.0,623.48,131.99,7.01,19.64,99.32,86.0,12.0,7.166666666666667,0.762,3.91,9.023,1.66,7.961,2.44,동내면,3.49,1.99,0.0,0.0
3054,라사24a83a,45.0,"POLYGON ((1024000 1983000, 1024000 1983500, 1024500 1983500, 1024500 1983000, 1024000 1983000))",45.0,73.0,0.0,124.0,155059090.91,156.7,139670.45,1.43,32.22,1.0,558.41,159.31,6.88,23.93,127.23,72.0,27.0,2.6666666666666665,0.969,2.929,6.961,1.658,5.616,2.013,동내면,2.63,2.65,323.0,950.0
3055,라사24a83b,22.0,"POLYGON ((1024000 1983500, 1024000 1984000, 1024500 1984000, 1024500 1983500, 1024000 1983500))",22.0,32.0,0.0,55.0,179610526.32,136.52,122669.12,1.39,24.39,1.0,876.66,147.91,6.44,18.83,107.79,31.0,13.0,2.3846153846153846,1.176,2.355,6.387,1.865,5.042,1.706,동내면,1.95,3.16,662.0,2157.0
3056,라사24a84a,0.0,"POLYGON ((1024000 1984000, 1024000 1984500, 1024500 1984500, 1024500 1984000, 1024000 1984000))",0.0,21.0,0.0,26.0,175940000.0,131.17,134380.29,1.56,28.88,1.0,1697.1,544.46,8.28,20.39,299.73,27.0,5.0,5.4,1.704,2.849,6.881,2.392,5.536,2.234,동내면,1.67,2.72,841.0,2635.0
3057,라사24a84b,12.0,"POLYGON ((1024000 1984500, 1024000 1985000, 1024500 1985000, 1024500 1984500, 1024000 1984500))",12.0,13.0,0.0,25.0,122858333.33,132.86,123951.85,1.29,25.06,1.0,1435.53,358.07,7.65,21.53,238.98,35.0,9.0,3.888888888888889,2.171,2.758,6.733,2.859,5.453,2.7,동내면,2.12,3.23,1083.0,3040.0
3058,라사24a85a,6.0,"POLYGON ((1024000 1985000, 1024000 1985500, 1024500 1985500, 1024500 1985000, 1024000 1985000))",6.0,13.0,0.0,19.0,133200000.0,103.06,108276.82,1.74,28.36,1.0,700.21,685.21,8.76,18.8,313.33,31.0,1.0,31.0,2.677,2.473,6.24,3.365,4.96,3.097,동내면,2.61,3.78,998.0,3460.0
3059,라사24a85b,0.0,"POLYGON ((1024000 1985500, 1024000 1986000, 1024500 1986000, 1024500 1985500, 1024000 1985500))",0.0,0.0,0.0,7.0,159925000.0,124.42,95133.99,1.04,19.84,1.0,778.0,167.96,6.49,17.79,165.95,24.0,1.0,24.0,3.185,2.981,6.196,3.873,4.414,2.925,동내면,1.32,2.7,3106.0,9454.0
3060,라사24a85b,0.0,"POLYGON ((1024000 1985500, 1024000 1986000, 1024500 1986000, 1024500 1985500, 1024000 1985500))",0.0,0.0,0.0,7.0,159925000.0,124.42,95133.99,1.04,19.84,1.0,778.0,167.96,6.49,17.79,165.95,24.0,1.0,24.0,3.185,2.981,6.196,3.873,4.414,2.925,동면,1.32,2.7,3106.0,9454.0
3061,라사24a86a,41.0,"POLYGON ((1024000 1986000, 1024000 1986500, 1024500 1986500, 1024500 1986000, 1024000 1986000))",41.0,113.0,0.0,169.0,243011904.76,157.34,200335.0,1.6,32.44,1.0,747.7,240.07,7.41,19.52,142.24,79.0,13.0,6.076923076923077,3.688,3.018,5.077,4.341,3.776,2.225,동면,2.63,3.93,199.0,704.0
3062,라사24a86b,0.0,"POLYGON ((1024000 1986500, 1024000 1987000, 1024500 1987000, 1024500 1986500, 1024000 1986500))",0.0,66.0,0.0,90.0,226909090.91,135.93,178514.98,1.94,31.79,1.0,1497.09,527.37,7.45,18.92,195.22,40.0,2.0,20.0,4.227,3.587,6.128,4.859,4.346,2.857,동면,1.25,4.33,1290.0,4246.0
3063,라사24a87a,12.0,"POLYGON ((1024000 1987000, 1024000 1987500, 1024500 1987500, 1024500 1987000, 1024000 1987000))",12.0,30.0,0.0,47.0,242113333.33,151.28,98839.4,1.63,25.08,1.0,725.45,166.41,6.9,20.43,132.23,25.0,6.0,4.166666666666667,4.62,3.981,6.522,5.253,4.739,3.971,동면,1.63,4.21,1038.0,2919.0
3064,라사24a87b,8.0,"POLYGON ((1024000 1987500, 1024000 1988000, 1024500 1988000, 1024500 1987500, 1024000 1987500))",8.0,18.0,0.0,30.0,272287500.0,208.88,206787.25,2.04,32.76,1.45,2907.51,3286.69,12.38,24.02,1172.87,27.0,2.0,13.5,4.483,4.787,6.407,2.779,5.183,3.475,동면,1.43,4.75,361.0,1442.0
3065,라사24a88a,0.0,"POLYGON ((1024000 1988000, 1024000 1988500, 1024500 1988500, 1024500 1988000, 1024000 1988000))",0.0,0.0,0.0,9.0,307333333.33,237.36,57530.15,2.14,33.88,1.0,1252.5,353.79,10.1,18.96,178.04,14.0,3.0,4.666666666666667,3.982,4.286,5.906,2.278,4.681,2.974,동면,1.25,4.85,1507.0,5579.0
3066,라사24a88b,0.0,"POLYGON ((1024000 1988500, 1024000 1989000, 1024500 1989000, 1024500 1988500, 1024000 1988500))",0.0,13.0,0.0,17.0,207333333.33,136.22,37640.07,1.44,12.79,1.0,1544.29,319.92,6.62,10.13,190.07,9.0,1.0,9.0,4.37,4.674,6.294,1.707,5.069,3.362,동면,1.34,4.48,1693.0,5368.0
3067,라사24a89a,0.0,"POLYGON ((1024000 1989000, 1024000 1989500, 1024500 1989500, 1024500 1989000, 1024000 1989000))",0.0,0.0,0.0,10.0,189333333.33,294.45,14916.27,1.4,25.94,1.0,1180.33,278.74,7.72,16.9,230.65,10.0,0.0,inf,3.653,3.957,5.576,1.67,4.352,2.645,동면,1.14,4.78,1349.0,4540.0
3068,라사24a89b,0.0,"POLYGON ((1024000 1989500, 1024000 1990000, 1024500 1990000, 1024500 1989500, 1024000 1989500))",0.0,0.0,0.0,0.0,0.0,0.0,8315.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.722,5.026,6.646,1.611,5.421,3.714,동면,1.26,4.36,2341.0,5292.0
3069,라사24a90a,7.0,"POLYGON ((1024000 1990000, 1024000 1990500, 1024500 1990500, 1024500 1990000, 1024000 1990000))",7.0,12.0,0.0,19.0,111150000.0,123.46,21918.07,1.07,14.34,0.0,535.71,80.68,4.96,13.84,78.29,15.0,2.0,7.5,5.283,5.58,7.207,0.988,5.983,4.275,동면,1.18,3.15,1958.0,4920.0
3070,라사24a90b,21.0,"POLYGON ((1024000 1990500, 1024000 1991000, 1024500 1991000, 1024500 1990500, 1024000 1990500))",21.0,39.0,0.0,66.0,78921212.12,100.83,41920.9,1.13,21.31,1.0,555.96,107.2,5.89,18.56,99.37,45.0,15.0,3.0,4.867,5.053,6.307,1.609,6.605,4.897,동면,1.81,3.16,1327.0,3528.0
3071,라사24a91a,34.0,"POLYGON ((1024000 1991000, 1024000 1991500, 1024500 1991500, 1024500 1991000, 1024000 1991000))",34.0,29.0,0.0,64.0,53776470.59,101.51,37836.49,1.02,34.65,1.0,435.99,111.41,4.86,30.05,109.05,45.0,19.0,2.3684210526315788,4.048,4.235,5.489,2.073,7.068,5.36,동면,1.82,0.95,1048.0,3435.0
3072,라사24a91b,0.0,"POLYGON ((1024000 1991500, 1024000 1992000, 1024500 1992000, 1024500 1991500, 1024000 1991500))",0.0,0.0,0.0,0.0,0.0,0.0,23479.54,1.0,14.89,0.0,660.0,98.25,4.6,14.89,98.25,1.0,0.0,inf,4.155,4.344,6.661,4.661,10.313,5.344,동면,2.34,0.7,0.0,0.0
3073,라사24a91b,0.0,"POLYGON ((1024000 1991500, 1024000 1992000, 1024500 1992000, 1024500 1991500, 1024000 1991500))",0.0,0.0,0.0,0.0,0.0,0.0,23479.54,1.0,14.89,0.0,660.0,98.25,4.6,14.89,98.25,1.0,0.0,inf,4.155,4.344,6.661,4.661,10.313,5.344,신북읍,2.34,0.7,0.0,0.0
3074,라사24a92a,30.0,"POLYGON ((1024000 1992000, 1024000 1992500, 1024500 1992500, 1024500 1992000, 1024000 1992000))",30.0,25.0,0.0,55.0,53676923.08,110.48,112983.81,1.19,31.25,1.0,582.95,107.53,5.72,28.44,90.16,36.0,15.0,2.4,7.034,7.339,8.601,5.587,7.734,6.027,동면,2.02,1.0,0.0,0.0
3075,라사24a92a,30.0,"POLYGON ((1024000 1992000, 1024000 1992500, 1024500 1992500, 1024500 1992000, 1024000 1992000))",30.0,25.0,0.0,55.0,53676923.08,110.48,112983.81,1.19,31.25,1.0,582.95,107.53,5.72,28.44,90.16,36.0,15.0,2.4,7.034,7.339,8.601,5.587,7.734,6.027,신북읍,2.02,1.0,0.0,0.0
3076,라사24a92b,0.0,"POLYGON ((1024000 1992500, 1024000 1993000, 1024500 1993000, 1024500 1992500, 1024000 1992500))",0.0,6.0,0.0,10.0,84000000.0,146.58,55954.94,1.04,21.57,0.0,1511.33,227.53,6.24,21.82,228.67,25.0,3.0,8.333333333333334,2.726,3.297,4.766,3.085,8.406,3.397,신북읍,3.52,1.43,0.0,0.0
3077,라사24a93a,47.0,"POLYGON ((1024000 1993000, 1024000 1993500, 1024500 1993500, 1024500 1993000, 1024000 1993000))",47.0,54.0,0.0,101.0,62645588.24,115.48,58902.17,1.06,24.73,1.0,686.13,149.94,5.46,23.68,124.15,68.0,26.0,2.6153846153846154,3.17,3.741,4.702,2.766,9.552,3.078,신북읍,3.62,2.13,475.0,1318.0
3078,라사24a93b,0.0,"POLYGON ((1024000 1993500, 1024000 1994000, 1024500 1994000, 1024500 1993500, 1024000 1993500))",0.0,10.0,0.0,15.0,74180000.0,121.5,42467.77,1.03,27.23,0.0,1359.0,193.22,5.49,26.81,193.18,29.0,6.0,4.833333333333333,3.683,4.255,5.216,3.28,10.065,3.592,신북읍,4.1,2.21,670.0,2204.0
3079,라사24a94a,65.0,"POLYGON ((1024000 1994000, 1024000 1994500, 1024500 1994500, 1024500 1994000, 1024000 1994000))",65.0,51.0,0.0,120.0,85031034.48,108.89,59351.91,1.18,26.67,1.0,581.08,126.94,5.46,24.41,118.57,84.0,26.0,3.230769230769231,4.232,4.803,5.421,3.402,10.614,3.529,신북읍,2.52,2.07,343.0,1015.0
3080,라사24a94b,37.0,"POLYGON ((1024000 1994500, 1024000 1995000, 1024500 1995000, 1024500 1994500, 1024000 1994500))",37.0,44.0,0.0,82.0,85205405.41,122.03,70192.08,1.08,25.44,1.0,784.49,178.57,5.28,24.43,176.32,76.0,48.0,1.5833333333333333,4.289,5.167,4.919,2.899,11.324,3.027,신북읍,2.1,2.55,141.0,444.0
3081,라사24a95a,0.0,"POLYGON ((1024000 1995000, 1024000 1995500, 1024500 1995500, 1024500 1995000, 1024000 1995000))",0.0,0.0,0.0,0.0,124500000.0,129.87,41809.55,1.5,36.59,1.0,2211.0,1207.67,6.95,28.59,584.65,6.0,4.0,1.5,6.176,6.366,8.682,6.682,10.73,7.366,신북읍,1.96,4.74,324.0,831.0
3082,라사24a95b,0.0,"POLYGON ((1024000 1995500, 1024000 1996000, 1024500 1996000, 1024500 1995500, 1024000 1995500))",0.0,0.0,0.0,0.0,109400000.0,163.4,4124.54,1.0,17.21,0.0,1000.5,73.47,3.55,17.21,73.47,6.0,0.0,inf,6.829,7.018,5.48,3.46,11.382,3.662,신북읍,2.0,5.56,2252.0,5673.0
3083,라사24a96a,0.0,"POLYGON ((1024000 1996000, 1024000 1996500, 1024500 1996500, 1024500 1996000, 1024000 1996000))",0.0,0.0,0.0,0.0,0.0,0.0,3229.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.729,8.919,7.487,5.36,13.283,5.563,신북읍,2.0,5.94,2340.0,6228.0
3084,라사24a96b,0.0,"POLYGON ((1024000 1996500, 1024000 1997000, 1024500 1997000, 1024500 1996500, 1024000 1996500))",0.0,0.0,0.0,0.0,0.0,0.0,2310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.945,6.823,5.962,4.012,11.953,4.014,신북읍,2.0,6.0,2504.0,6573.0
3085,라사24a97a,0.0,"POLYGON ((1024000 1997000, 1024000 1997500, 1024500 1997500, 1024500 1997000, 1024000 1997000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.288,7.166,6.305,4.355,12.296,4.356,신북읍,1.48,5.94,2497.0,5536.0
3086,라사24a97b,0.0,"POLYGON ((1024000 1997500, 1024000 1998000, 1024500 1998000, 1024500 1997500, 1024000 1997500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.743,7.621,6.76,4.81,12.751,4.812,신북읍,1.0,5.52,2499.0,5664.0
3087,라사24a98a,0.0,"POLYGON ((1024000 1998000, 1024000 1998500, 1024500 1998500, 1024500 1998000, 1024000 1998000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.23,8.108,7.247,5.297,13.238,5.299,신북읍,1.0,5.25,2501.0,7001.0
3088,라사24a98b,0.0,"POLYGON ((1024000 1998500, 1024000 1999000, 1024500 1999000, 1024500 1998500, 1024000 1998500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.654,8.533,7.672,5.721,13.663,5.723,신북읍,1.0,5.0,2500.0,6431.0
3089,라사24a99a,0.0,"POLYGON ((1024000 1999000, 1024000 1999500, 1024500 1999500, 1024500 1999000, 1024000 1999000))",0.0,0.0,0.0,0.0,0.0,0.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.152,10.506,11.782,9.763,17.655,9.89,신북읍,1.0,5.0,2500.0,7257.0
3090,라사24a99b,0.0,"POLYGON ((1024000 1999500, 1024000 2000000, 1024500 2000000, 1024500 1999500, 1024000 1999500))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.276,9.793,12.671,9.224,18.488,10.723,신북읍,1.0,5.01,2500.0,7053.0
3091,라사24b71a,0.0,"POLYGON ((1024500 1971000, 1024500 1971500, 1025000 1971500, 1025000 1971000, 1024500 1971000))",0.0,0.0,0.0,0.0,0.0,0.0,2542.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,동산면,1.63,5.91,821.0,2073.0
